"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Girls on the Run-Maine @ Coastal Ridge Elementary";;"1 Coastal Ridge Drive";;"York";"ME";"03909";"207-747-5677";;"YORK";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Tues, Wed, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Downeast Family YMCA";;"238 State St.";;"Ellsworth";"ME";"04605";"207-747-5677";;"HANCOCK";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Thurs";"4:00pm - 5:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Dyer Elementary School";;"52 Aldred Street";;"South Portland";"ME";"04106";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:15pm - 4:45pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ East End Community School";;"195 North Street";;"Portland";"ME";"04101";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Falmouth Elementary";;"74 Woodville Road";;"Falmouth";"ME";"04105";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ George B. Weatherbee School";;"22 Hampden Road North";;"Hampden";"ME";"04444";"207-747-5677";;"PENOBSCOT";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:15pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ George E Jack School";;"15 Northeast Road";;"Standish";"ME";"04084";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Gilbert Elementary School ";;"16 Sunset Ave";;"Augusta";"ME";"04330";"207-747-5677";;"KENNEBEC";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Great Falls Elementary School";;"73 Justice Way";;"Gorham";"ME";"04038";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Guy E. Rowe School";;"219 Main Street";;"Norway";"ME";"04268";"207-747-5677";;"OXFORD";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:20pm - 4:50pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Hall Elementary School";;"23 Orono Road";;"Portland";"ME";"04102";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:45pm - 5:15pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Hall-Dale Elementary School";;"26 Garden Lane";;"Hallowell";"ME";"04347";"207-747-5677";;"KENNEBEC";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Harriet Beecher Stowe Elementary";;"44 McKeen Street";;"Brunswick";"ME";"04011";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Islesboro Central School";;"159 Alumni Drive";;"Islesboro";"ME";"04848";"207-747-5677";;"WALDO";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Fri";"2:50pm - 4:10pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Kaler Elementary";;"165 S Kelsey Street";;"South Portland";"ME";"04106";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:15pm - 4:45pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Kingfield Elementary School";;"102 Salem Rd";;"Kingfield";"ME";"04947";"207-747-5677";;"FRANKLIN";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Knowlton School";;"8 Noble Lane";;"Berwick";"ME";"03901";"207-747-5677";;"YORK";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Lebanon Elementary School";;"53 Upper Guinea Road";;"Lebanon";"ME";"03909";"207-747-5677";;"YORK";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"4:00pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Lisbon Community School";;"33 Mill st";;"Lisbon";"ME";"04252";"207-747-5677";;"ANDROSCOGGIN";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Thurs";"Mon: 3:45pm - 5:15pm; Thurs: 2:45pm - 4:15pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Mabel I. Wilson Elementary";;"357 Tuttle Road";;"Cumberland";"ME";"04021";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:15pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Manchester School Windham";;"709 Roosevelt Trail";;"Windham";"ME";"04062";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Mast Landing School";;"20 Mollymauk Lane";;"Freeport";"ME";"04032";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Fri";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Molly Ockett School";;"25 Molly Ockett Drive";;"Fryeburg";"ME";"04037";"207-747-5677";;"OXFORD";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Mt. Ararat Middle School";;"66 Republic Ave";;"Topsham";"ME";"04086";"207-747-5677";;"SAGADAHOC";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"2:30pm - 4:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Narragansett Elementary School";;"284 Main Street";;"Gorham";"ME";"04038";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ North Yarmouth Academy";;"148 Main St.";;"Yarmouth";"ME";"04096";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:15pm - 4:45pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Ocean Ave Elementary";;"150 Ocean Ave";;"Portland";"ME";"04103";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Presque Isle - UMPI Location";;"181 Main St";;"Presque Isle";"ME";"04769";"207-747-5677";;"AROOSTOOK";;;;;;;;"https://www.girlsontherunmaine.org/";;"Wed, Fri";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Reiche Community School";;"166 Brackett Street";;"Portland";"ME";"04102";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Wed";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Riverton School";;"1600 Forest Avenue";;"Portland";"ME";"04103";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Skillin Elementary School";;"180 Wescott Road";;"South Portland";"ME";"04106";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:15pm - 4:45pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Small School";;"87 Thompson Street";;"South Portland";"ME";"04106";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:15pm - 4:45pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ St. Brigid School";;"695 Stevens Ave";;"Portland";"ME";"04103";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Wed";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ St. George Municipal School Unit";;"65 Main Street";;"Tenants Harbor";"ME";"04860";"207-747-5677";;"KNOX";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"2:30pm - 4:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Troy Central School";;"733 Bangor Road";;"Troy";"ME";"04987";"207-747-5677";;"WALDO";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Turner Elementary School";;"91 Matthews Way";;"Turner";"ME";"04282";"207-747-5677";;"ANDROSCOGGIN";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Village Elementary School";;"12 Robie Street";;"Gorham";"ME";"04038";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Tues, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Walker School";;"33 West Main Street";;"Liberty";"ME";"04949";"207-747-5677";;"WALDO";;;;;;;;"https://www.girlsontherunmaine.org/";;"Mon, Thurs";"3:30pm - 5:00pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
"Girls on the Run-Maine @ Wentworth School";;"21 Quentin Drive";;"Scarborough";"ME";"04074";"207-747-5677";;"CUMBERLAND";;;;;;;;"https://www.girlsontherunmaine.org/";;"Tues, Thurs";"3:00pm - 4:30pm";;;"At Girls on the Run we inspire girls to recognize their inner strength and celebrate what makes them one of a kind. Trained coaches lead small teams through our research-based curricula which includes dynamic discussions, activities and running games. Over the course of the ten-week program, girls in 3rd-8th grade develop essential skills to help them navigate their worlds and establish a lifetime appreciation for health and fitness. The program culminates with girls positively impacting their communities through a service project and being physically and emotionally prepared to complete a celebratory 5K event.";;;"YES";"NO";"https://gotrwebsite.s3.amazonaws.com/common/Council-Icons/Maine.png";
