"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"KUMON MATH AND READING CENTER OF GLENDALE - NORTH";;"15820 North 35th Avenue";"SUITE #28";"Phoenix";"AZ";85023;"602-690-9868";;"MARICOPA";"karenhuang@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"3:30pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF GILBERT - SOUTHEAST";;"4844 South Val Vista Drive";"SUITE A110";"Gilbert";"AZ";85298;"480-710-8397";;"MARICOPA";"gayathri.pattabhiraman@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Fri";"Mon, Fri: 2:45pm - 7:00pm, Wed: 3:00pm - 7:00pm";;;"At Kumon, we believe that every child has the potential to learn far beyond our expectations. It is our endeavor at Kumon of Gilbert - Southeast to encourage each individual child to want to learn, to enjoy learning, and to be capable of studying successfully in the future.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF BILTMORE";;"4515 North 16th Street";"SUITE #113";"Phoenix";"AZ";85016;"602-279-9498";;"MARICOPA";"brittinizavala@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Tue, Thu";"3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF TEMPE - LAKES";;"6323 South Rural Road";"SUITE #104";"Tempe";"AZ";85283;"480-491-0038";;"MARICOPA";"ameliarana@ikumon.com";;;;;;;"http://www.kumon.com/";;"Tue, Fri, Sat";"Tue, Fri: 2:30pm - 7:00pm, Sat: 10:30am - 12:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF CHANDLER";;"1949 - 37 West Ray Road";;"Chandler";"AZ";85224;"480-507-0785";;"MARICOPA";"kalpanajoshi@ikumon.com";;;;;;;"http://www.kumon.com/";;"Tue, Fri, Sat";"Tue: 3:15pm - 6:45pm, Fri: 3:15pm - 6:30pm, Sat: 9:00am - 11:00am";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF SOUTH TEMPE";;"1720 East Warner Road";"SUITE #7";"Tempe";"AZ";85284;"480-839-8899";;"MARICOPA";"youngsuh@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Fri";"3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF CHANDLER - OCOTILLO";;"3165 South Alma School Road";"Suite 17b";"Chandler";"AZ";85248;"480-895-9530";;"MARICOPA";"briansuh@ikumon.com";;;;;;;"http://www.kumon.com/";;"Tue, Fri";"3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF ARROWHEAD";;"8385 West Deer Valley Road";"SUITE #104";"Peoria";"AZ";85382;"623-412-0146";;"MARICOPA";"kathryncrawford@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Tue, Wed, Thu";"Mon, Tue, Thu: 3:00pm - 7:00pm, Wed: 2:00pm - 6:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF AHWATUKEE";;"4825 East Warner Road";"SUITE D-5";"Phoenix";"AZ";85044;"480-656-8763";;"MARICOPA";"ahwatukee_az@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"2:30pm - 6:30pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";"Price and Fees: $120 per subject (Math/Reading) per month; $50 registration fee per child (one time fee)";"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF PEORIA - NORTH";;"9785 West Happy Valley Road";"SUITE #1155";"Peoria";"AZ";85383;"623-512-8086";;"MARICOPA";"peorianorth_az@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"2:00pm - 6:30pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF PEORIA - EAST";;"7440 West Cactus Road";"SUITE A-4";"Peoria";"AZ";85381;"623-931-3004";;"MARICOPA";"fulee@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"3:30pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF AHWATUKEE FOOTHILLS";;"3145 East Chandler Boulevard";"SUITE #102";"Phoenix";"AZ";85048;"480-820-0967";;"MARICOPA";"nellyrana@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"3:15pm - 6:45pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF LAVEEN";;"3636 West Baseline Road";"SUITE #188";"Phoenix";"AZ";85339;"602-734-0104";;"MARICOPA";"laveen_az@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"2:45pm - 6:45pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF SURPRISE";;"14010 North Litchfield Road";"SUITE #202";"Surprise";"AZ";85379;"623-546-9717";;"MARICOPA";"marialandingin@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Thu";"Mon: 2:00pm - 7:00pm, Wed: 4:00pm - 6:00pm, Thu: 3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF LITCHFIELD PARK";;"14551 West Indian School Road";"SUITE #220";"Goodyear";"AZ";85395;"623-535-0690";;"MARICOPA";"melissasellers@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Fri";"Mon, Wed: 3:00pm - 7:00pm, Fri: 3:00pm - 6:30pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF PRESCOTT";;"843 South Miller Valley Road";"SUITE #202";"Prescott";"AZ";86301;"928-445-4855";;"YAVAPAI";"edithwelsh@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF GOODYEAR - WEST";;"831 South Cotton Lane";"SUITE F-4";"Goodyear";"AZ";85338;"623-386-1109";;"MARICOPA";"sarahecht@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Thu";"3:00pm - 7:00pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF TUCSON - CATALINA FOOTHILLS";;"5677 N. Swan Road";;"Tucson";"AZ";85718;"520-327-1779";;"PIMA";"marilynmasters@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Thu";"3:30pm - 6:30pm";;;"For more than 50 years, Kumon’s after-school academic enrichment program has helped children achieve success worldwide. We strive to instill in children the desire to achieve and the motivation to learn on their own. Whether your child is seeking enrichment, needs help catching up or is just beginning his or her academic career, Kumon is designed to help him or her develop a love of learning. Students advance through the program at their own pace. Our emphasis on individualized learning helps your child become focused, motivated and self-reliant. We monitor each child’s progress to ensure comprehension before moving on to a new concept. With a strong academic foundation, critical thinking and problem solving abilities, your child has the potential to achieve whatever he or she desires.";"Math Program, Reading Program";;"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"KUMON MATH AND READING CENTER OF TUCSON - CASAS ADOBES";;"6004 North Oracle Road";;"Tucson";"AZ";85704;"520-797-0121";;"PIMA";"carmenanghel@ikumon.com";;;;;;;"http://www.kumon.com/";;"Mon, Wed, Thu";"Mon, Thu: 4:00pm - 7:00pm, Wed: 1:00pm - 2:30pm";;;"Kumon Math and Reading Centers develop the untapped potential of each and every child through building confidence and developing skills in the fundamental building blocks of math and reading. At Kumon, we believe that every child has the potential to learn far beyond our expectations. It is the job of our Kumon Center to encourage each individual child to want to learn, to enjoy learning, and to be capable of studying successfully in the future.";"Math Program, Reading Program";"$50 one time registration fee; the cost of the program is $100 per subject per student per month";"YES";"NO";"http://www.kumon.com/centerepage/Images/kumonlogo.png";
"OUR WORLD 4-H CLUB";"Thunderbolt Middle School - Room 224";"695 Thunderbolt Ave";;"Lake Havasu City";"AZ";86406;"928-669-1965";;"MOHAVE";"atenciocristen@gmail.com";;;"Cristen";"Atencio";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 1st Monday of each month";"3:30 - 4:30 PM";;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Art, Cake Decorating, Cavy, Outdoor Adventures, Public Speaking, Shooting Sports Education, Dog, Horse, Sewing and Textiles, Poultry, Rabbit, Small Pets, Cloverbuds";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"THE WRANGLERS 4-H CLUB";"Yucca School";"12261 3rd St.";;"Yucca";"AZ";86438;"928-753-3788";;"MOHAVE";"kingmaninstitches@hotmail.com";;;"Lacey";"Dollarhide";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: On the last Monday of every month";5:00 PM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Beef, Leadership, Livestock Judging, Dog, Horse, Meat Goat, Poultry, Rabbit, Sheep, Swine, Cloverbuds";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"HORSE-N-AROUND 4-H CLUB";"Fire Station 81";"1451 Willow Dr.";;"Mohave Valley";"AZ";86440;"760-832-4766";;"MOHAVE";;;;"Stacey";"Studer";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 1st Tuesday of each month";6:00 PM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Beef, Cavy, Dairy Goat, Horse, Meat Goat, Poultry, Pygmy Goat, Rabbit, Swine, Cloverbuds";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"GREEN RIVER 4-H CLUB";"Valley Christian Church";"1706 North Oatman Rd";;"Mohave Valley";"AZ";86440;"928-201-0361";;"MOHAVE";;;;"Sonja";"Fritz";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 1st Monday of each month";4:00 PM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Art, Beef, Cloverbuds, Leathercraft, Dog, Sport Fishing, Sewing and Textiles, Wood Science, Poultry, Small Pets, Cloverbuds";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"MOHAVE SHARP SHOOTERS 4-H CLUB";"Mohave Sportsman Club";"3155 Oatman Road";;"Golden Valley";"AZ";86413;"928-757-8127";;"MOHAVE";;;;"Dale";"Lent";;;"http://extension.arizona.edu/4h/";;"Meeting times: Every other Saturday";9:00 AM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Shooting Sports Education";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"BLACK MOUNTAINS 4-H CLUB";"Rieg's Residence";"4069 No Cowlic Rd";;"Golden Valley";"AZ";86413;"928-303-8472";;"MOHAVE";"sarieg@goldenvalleycable.com";;;"Shirley";"Rieg";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 2nd Friday";6:00 PM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Art, Cake Decorating, Gardening, Leathercraft, Cavy, Photography, Rocketry, Sewing and Textiles, Small Engines, Meat Goat, Rabbit, Small Pets, Cloverbuds";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"MC 4-H INTERSTATE EXCHANGE 4-H CLUB";"Mohave County Agriculture Center";"101 E Beale St.";;"Kingman";"AZ";86401;"928-753-3788";;"MOHAVE";"burf72@gmail.com";;;"Linda";"Olson";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 2nd Thursday";5:30 PM;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Leadership";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
"OUTLAW'S 4-H CLUB";"Parker's Residence";"4185 N Skylark";;"Kingman";"AZ";86409;"928-279-7155";;"MOHAVE";;;;"Garret";"Walker";"5–19";;"http://extension.arizona.edu/4h/";;"Meeting times: 2nd Friday";;;;"4-H is the non-formal youth development education program of the United States Department of Agriculture and the University of Arizona. Whether you live in the city, the suburbs, or on a farm/ranch, you can belong to the 4-H Program. 4-H helps youth develop through the mentoring and involvement of parents, teens, and other volunteers. They involve youth in organizing and conducting learning experiences in a community setting. 4-H is for all youth, ages 5-19, who want to have fun, learn new skills, and explore the world. Kids 5-8 join Cloverbuds – a non-competitive, fun introduction to the many projects available through 4-H. Youth ages 9-19 participate in 4-H by enrolling in projects and joining a club. 4-H gives youth that extra edge for life success by offering numerous opportunities to develop leadership, responsibility, citizenship and other life skills. 4-H helps develop competent, caring and actively engaged citizens who strengthen Arizona communities. Through our research-based curriculum and university ties, 4-H opens a world of possibilities to youth and their parents who want to explore their interests — from aerospace to gardening to dog care to robotics to horse to any project you can imagine. If you can dream it, you can do it in 4-H.";"Projects: Beef, Livestock Judging, Horse, Meat Goat, Sheep, Swine";;"YES";"NO";"https://extension.arizona.edu/4h/sites/extension.arizona.edu.4h/files/panelimage/golson/newMCLOGOcolor2web300pwide.jpg?1350447175";
